id	division	mode	include	channel	position_in_text	age	time_of_day	wiki_category	superclass	education	region	show_type	srclang	class	authsex	year
europarl/Jan Březina_3	"nin"	"spo"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wbs"	"-NA-"	"2007"
radstraz_3	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2003"
_zapisc1120_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2014"
Právo_157866/kultura_136	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"cul"	"-NA-"	"2014"
jemiaco_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"ssc"	"M: muž"	"2006"
folny_buzicci_1	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"col"	"M: muž"	"2013"
obyskrit_5	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"gen"	"F: žena"	"2006"
speeches/Klaus, Václav_1	"nin"	"spo"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wbs"	"-NA-"	"2003-2013"
jirivaclavicek.blog.idnes.cz_9	"uni"	"web"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
Deníky Moravia_512366/ekonomika_39	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
valod_hitlerataj_12	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"fr: francouzština"	"hum"	"M: muž"	"2010"
eleobvdb_6	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"M: muž"	"2004"
blech_loutkovedi_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"M: muž"	"2007"
abc1315_3	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"int"	"-NA-"	"2013"
leli1304_4	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"-NA-"	"2013"
mead_vampyrskab_13	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fan"	"F: žena"	"2012"
apajk_11	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"M: muž"	"2004"
schae_akvarijnir_2	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"enc"	"-NA-"	"2007"
discussions_2492	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"morning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"dis"	"-NA-"	"2015"
_smluvniprf_2	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2009"
laban_esejotrage_2	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"lov"	"F: žena"	"2014"
chatf_digitalnis_7	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fts"	"M: muž"	"2013"
mzzakon_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2002"
forums_10682	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"midday"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
prisaha_19	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"fr: francouzština"	"lov"	"-NA-"	"2005"
ge1009_4	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"int"	"-NA-"	"2010"
prra1006_9	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2010"
_priruckaem_1	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2011"
spne1140_2	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"spo"	"-NA-"	"2011"
spma1204_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"spo"	"-NA-"	"2012"
wiki_34395	"uni"	"web"	"yes"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"Právo"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wik"	"-NA-"	"2015"
mala_domyvrade_0	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ver"	"F: žena"	"2014"
nati1305_4	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"int"	"-NA-"	"2013"
forums_4357	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"night"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
posbasid_0	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ver"	"M: muž"	"2003"
forums_1226	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"afternoon"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
penro_cyklycasu_11	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"nat"	"M: muž"	"2013"
PLOVAR8/Jan Tříska_0	"int"	"spo"	"yes"	"ČT1"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"profil"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
zakmatem_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2003"
krau1101_12	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2011"
mami1207_18	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"lif"	"-NA-"	"2012"
breha_milovalajs_3	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"fr: francouzština"	"mem"	"F: žena"	"2011"
09A187N/daduz	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"VŠ"	"slezská"	"-NA-"	"cs: čeština"	"inf"	"M: muž"	"2009"
macek_motyliahou_26	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"enc"	"M: muž"	"2012"
E15_0/ekonomika_125	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
5_elefan_35	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fan"	"M: muž"	"2001"
wiki_703048	"uni"	"web"	"yes"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"Čas"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"wik"	"-NA-"	"2015"
_26postupst_1	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2014"
asimo_nadacearis_9	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"scf"	"M: muž"	"2003"
Metro_49058/volný čas_4	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
taylo_soucasnatv_9	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"hum"	"F: žena"	"2013"
10H018N/kopuv	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"VŠ"	"pohraničí české"	"-NA-"	"cs: čeština"	"inf"	"M: muž"	"2010"
09P005N/febopa	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"V"	"-NA-"	"-NA-"	"-NA-"	"VŠ"	"jihozápadočeská"	"-NA-"	"cs: čeština"	"inf"	"F: žena"	"2009"
Deníky Moravia_512366/ekonomika_106	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
Respekt_207674/politika_23	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
Týden_210071/volný čas_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
lnpa1336_2	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2013"
ui3msl_13	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2001"
muell_zuzkaaponi_1	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"gen"	"F: žena"	"2009"
tyte1142_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2011"
facebook_37082	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"midday"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fcb"	"M: muž"	"2014-2015"
litn1023_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"-NA-"	"2010"
PART57/Martin Bursík_0	"int"	"spo"	"yes"	"Prima"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"debata"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
ksk_999	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"B"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"2001"
prne1202_2	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"lif"	"-NA-"	"2012"
skamanjl_13	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"lov"	"-NA-"	"2007"
ksk_422	"pri"	"wri"	"no"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"B"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"M: muž"	"2003"
zacek_domaciprit_2	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"scr"	"M: muž"	"2009"
prby1105_3	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2011"
europarl/Zuzana Roithová_10	"nin"	"spo"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wbs"	"-NA-"	"2007"
belka_nebojmeseh_2	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2013"
morar_mojevitezs_15	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"fr: francouzština"	"mem"	"F: žena"	"2013"
wiki_287970	"uni"	"web"	"yes"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"Historie"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wik"	"-NA-"	"2015"
kebza_psychologv_3	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"nat"	"-NA-"	"2014"
SEDM47/Václav Klaus_0	"int"	"spo"	"yes"	"Nova"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"debata"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
ksk_7	"pri"	"wri"	"no"	"-NA-"	"-NA-"	"1"	"-NA-"	"-NA-"	"-NA-"	"B"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"1995"
stwi1304_5	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2013"
rytm1432_3	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"sct"	"-NA-"	"2014"
Jihlavské listy_504167/volný čas_13	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fre"	"-NA-"	"2014"
discussions_5385	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"midday"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"dis"	"-NA-"	"2015"
krau1101_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2011"
BMK042/551	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"I"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eli"	"F: žena"	"1994-1999"
tomaj_organizace_4	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2013"
forums_28862	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"evening"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"for"	"-NA-"	"2015"
facebook_36341	"mul"	"web"	"yes"	"-NA-"	"beginning"	"-NA-"	"midday"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fcb"	"M: muž"	"2014-2015"
ksk_634	"pri"	"wri"	"no"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"A"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"M: muž"	"1997"
simme_filosofiep_58	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"hum"	"M: muž"	"2011"
size1005_5	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"fts"	"-NA-"	"2010"
deve1102_3	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hum"	"-NA-"	"2011"
bayar_jakmluvito_5	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"fr: francouzština"	"hum"	"M: muž"	"2010"
hulka_management_3	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"M: muž"	"2013"
schae_akvarijnir_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"enc"	"-NA-"	"2007"
renc_loretanske_1	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ver"	"M: muž"	"2008"
PART22/Jan Mládek_0	"int"	"spo"	"yes"	"Prima"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"debata"	"cs: čeština"	"bru"	"-NA-"	"1997-2010"
Respekt_207674/politika_69	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
Lidové noviny_29526/ekonomika_85	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"eco"	"-NA-"	"2014"
svko1103_0	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"hou"	"-NA-"	"2011"
ksk_1060	"pri"	"wri"	"no"	"-NA-"	"-NA-"	"2"	"-NA-"	"-NA-"	"-NA-"	"B"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"F: žena"	"2003"
ksk_1009	"pri"	"wri"	"yes"	"-NA-"	"-NA-"	"4"	"-NA-"	"-NA-"	"-NA-"	"B"	"-NA-"	"-NA-"	"cs: čeština"	"cor"	"M: muž"	"1996"
fisch_nevdecnede_2	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"scr"	"F: žena"	"2009"
10A080N/rerema	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"V"	"-NA-"	"-NA-"	"-NA-"	"ZŠ"	"slezská"	"-NA-"	"cs: čeština"	"inf"	"F: žena"	"2010"
Respekt_207674/politika_21	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
mudro_prahousote_15	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"enc"	"F: žena"	"2011"
Respekt_207674/politika_91	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
vychova_9	"nfc"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"de: němčina"	"ssc"	"M: muž"	"2001"
krzlato_13	"fic"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"gen"	"M: muž"	"2007"
_kolejnirad_0	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"adm"	"-NA-"	"2014"
asimo_nadacearis_19	"fic"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"scf"	"M: muž"	"2003"
smith_upiridenik_0	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"crm"	"F: žena"	"2009"
5_elefan_12	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fan"	"M: muž"	"2001"
Respekt_207674/politika_26	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"new"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"pol"	"-NA-"	"2014"
_padesatihl_0	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"sl: slovinština"	"ver"	"-NA-"	"2013"
10A174N/vilaza	"int"	"spo"	"yes"	"-NA-"	"-NA-"	"V"	"-NA-"	"-NA-"	"-NA-"	"SŠ"	"pohraničí moravské"	"-NA-"	"cs: čeština"	"inf"	"F: žena"	"2010"
wiki_241901	"uni"	"web"	"yes"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"Kultura"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"wik"	"-NA-"	"2015"
mm1128_9	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pro"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"ssc"	"-NA-"	"2011"
terezala_3	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"it: italština"	"hum"	"F: žena"	"2005"
prek1148_4	"nmg"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2011"
jones_zelenaekon_6	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"sci"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"nat"	"M: muž"	"2011"
crich_vychazejic_2	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"crm"	"M: muž"	"2008"
tomasdezodoo.bloger.cz_1	"uni"	"web"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"blo"	"-NA-"	"2013"
tyte1431_1	"nmg"	"wri"	"yes"	"-NA-"	"middle"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2014"
oreil_zavrazdeni_22	"nfc"	"wri"	"yes"	"-NA-"	"end"	"-NA-"	"-NA-"	"-NA-"	"pop"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"ssc"	"M: muž"	"2013"
stank_prazskezam_1	"nfc"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"enc"	"-NA-"	"2008"
citd1302_1	"nmg"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"lei"	"-NA-"	"-NA-"	"-NA-"	"cs: čeština"	"mix"	"-NA-"	"2013"
kate_muka_3	"fic"	"wri"	"yes"	"-NA-"	"beginning"	"-NA-"	"-NA-"	"-NA-"	"nov"	"-NA-"	"-NA-"	"-NA-"	"en: angličtina"	"fan"	"F: žena"	"2011"
